,country,year,SP.POP.TOTL,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GDP.PCAP.KD,NY.GDP.PCAP.PP.KD,adminregion,capitalCity,iso3c,incomeLevel,iso2c,latitude,lendingType,longitude,region,sat,ee_nightlights_sum
1946,Lao PDR,2012,6473050.0,1445.86945014,1300.0,4280.0,1294.80064263,4498.09025916,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F18,71368
1947,Lao PDR,2011,6366909.0,1300.9796015,1120.0,3930.0,1218.60266114,4233.38124754,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F18,64526
1948,Lao PDR,2010,6260544.0,1147.09538658,1000.0,3650.0,1147.09538658,3984.96758096,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F18,83771
1949,Lao PDR,2009,6153153.0,947.955525743,890.0,3510.0,1075.4159447,3735.95581136,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,29264
1950,Lao PDR,2008,6045439.0,900.499553549,750.0,3240.0,1018.19440729,3537.17027512,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,15817
1951,Lao PDR,2008,6045439.0,900.499553549,750.0,3240.0,1018.19440729,3537.17027512,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,34284
1952,Lao PDR,2007,5939634.0,710.980337768,620.0,3040.0,961.124816169,3338.9125948,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,20995
1953,Lao PDR,2007,5939634.0,710.980337768,620.0,3040.0,961.124816169,3338.9125948,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,33926
1954,Lao PDR,2006,5838837.0,591.364772471,510.0,2740.0,908.68561388,3156.74071656,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,23092
1955,Lao PDR,2006,5838837.0,591.364772471,510.0,2740.0,908.68561388,3156.74071656,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,26533
1956,Lao PDR,2005,5745012.0,476.162405721,460.0,2570.0,850.24130474,2953.7073159,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,19627
1957,Lao PDR,2005,5745012.0,476.162405721,460.0,2570.0,850.24130474,2953.7073159,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,18918
1958,Lao PDR,2004,5658894.0,418.173254329,390.0,2320.0,805.900491404,2799.66894584,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,16594
1959,Lao PDR,2004,5658894.0,418.173254329,390.0,2320.0,805.900491404,2799.66894584,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F16,21941
1960,Lao PDR,2003,5579003.0,362.667739613,340.0,2120.0,768.577145357,2670.00900147,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F14,23526
1961,Lao PDR,2003,5579003.0,362.667739613,340.0,2120.0,768.577145357,2670.00900147,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,17027
1962,Lao PDR,2002,5502340.0,319.532535808,320.0,2020.0,734.710701125,2552.35820806,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F14,18249
1963,Lao PDR,2002,5502340.0,319.532535808,320.0,2020.0,734.710701125,2552.35820806,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,24235
1964,Lao PDR,2001,5424701.0,326.030698899,310.0,1900.0,703.582679368,2444.22059456,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F14,18301
1965,Lao PDR,2001,5424701.0,326.030698899,310.0,1900.0,703.582679368,2444.22059456,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,22494
1966,Lao PDR,2000,5342879.0,324.01969471,280.0,1780.0,675.506337572,2346.68440606,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F14,16313
1967,Lao PDR,2000,5342879.0,324.01969471,280.0,1780.0,675.506337572,2346.68440606,East Asia & Pacific (excluding high income),Vientiane,LAO,Lower middle income,LA,18.5826,IDA,102.177,East Asia & Pacific,F15,23152
1968,Latvia,2012,2034319.0,13775.2615846,13790.0,21000.0,12892.850323,20482.5801674,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F18,334640
1969,Latvia,2011,2059709.0,13781.2097866,13140.0,19450.0,12243.5379615,19451.0322812,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F18,295570
1970,Latvia,2010,2097555.0,11319.5170024,12600.0,17590.0,11319.5170024,17983.0610493,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F18,537331
1971,Latvia,2009,2141669.0,12207.5870673,13860.0,18080.0,11521.9189917,18304.6125191,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,173894
1972,Latvia,2008,2177322.0,16323.7652774,13240.0,19410.0,13231.8843363,21021.1958485,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,180334
1973,Latvia,2008,2177322.0,16323.7652774,13240.0,19410.0,13231.8843363,21021.1958485,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,204546
1974,Latvia,2007,2200325.0,14019.3785768,11050.0,18290.0,13582.1916417,21577.721154,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,137789
1975,Latvia,2007,2200325.0,14019.3785768,11050.0,18290.0,13582.1916417,21577.721154,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,177359
1976,Latvia,2006,2218357.0,9651.70303957,8850.0,16140.0,12251.4797225,19463.6491776,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,161995
1977,Latvia,2006,2218357.0,9651.70303957,8850.0,16140.0,12251.4797225,19463.6491776,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,171893
1978,Latvia,2005,2238799.0,7550.14218688,7360.0,13980.0,10848.4149353,17234.6318335,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,180699
1979,Latvia,2005,2238799.0,7550.14218688,7360.0,13980.0,10848.4149353,17234.6318335,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,171979
1980,Latvia,2004,2263122.0,6344.98066436,5850.0,12330.0,9694.37098404,15401.2282682,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,166025
1981,Latvia,2004,2263122.0,6344.98066436,5850.0,12330.0,9694.37098404,15401.2282682,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F16,128129
1982,Latvia,2003,2287955.0,5128.97182033,4680.0,11320.0,8850.85547378,14061.154225,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F14,141214
1983,Latvia,2003,2287955.0,5128.97182033,4680.0,11320.0,8850.85547378,14061.154225,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,145822
1984,Latvia,2002,2310173.0,4128.6381363,3930.0,10250.0,8084.63427439,12843.875908,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F14,160898
1985,Latvia,2002,2310173.0,4128.6381363,3930.0,10250.0,8084.63427439,12843.875908,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,203750
1986,Latvia,2001,2337170.0,3571.54700514,3590.0,9050.0,7460.66349376,11852.5876191,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F14,160238
1987,Latvia,2001,2337170.0,3571.54700514,3590.0,9050.0,7460.66349376,11852.5876191,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,215877
1988,Latvia,2000,2367550.0,3351.4690578,3310.0,8160.0,6918.2031378,10990.7931012,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F14,157598
1989,Latvia,2000,2367550.0,3351.4690578,3310.0,8160.0,6918.2031378,10990.7931012,,Riga,LVA,High income,LV,56.9465,Not classified,24.1048,Europe & Central Asia,F15,200024
1990,Lebanon,2012,4924257.0,8773.93195645,8490.0,15230.0,8046.8736966,14946.1314216,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F18,196623
1991,Lebanon,2011,4591698.0,8728.56591181,8670.0,15730.0,8443.91170921,15683.5833239,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F18,210565
1992,Lebanon,2010,4337156.0,8763.79596417,8450.0,15730.0,8763.79596417,16277.7311004,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F18,264275
1993,Lebanon,2009,4181742.0,8403.10931606,7840.0,15030.0,8416.5101063,15632.6880354,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,167033
1994,Lebanon,2008,4109389.0,7015.60517787,6960.0,14060.0,7764.8473805,14422.3003607,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,190011
1995,Lebanon,2008,4109389.0,7015.60517787,6960.0,14060.0,7764.8473805,14422.3003607,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,190065
1996,Lebanon,2007,4085426.0,6015.8021288,6250.0,12910.0,7159.05559943,13297.1126275,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,162654
1997,Lebanon,2007,4085426.0,6015.8021288,6250.0,12910.0,7159.05559943,13297.1126275,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,216306
1998,Lebanon,2006,4057041.0,5372.47505644,5650.0,11330.0,6589.46480136,12239.1640073,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,190562
1999,Lebanon,2006,4057041.0,5372.47505644,5650.0,11330.0,6589.46480136,12239.1640073,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,215458
2000,Lebanon,2005,3986865.0,5339.42388043,5740.0,10820.0,6599.67344733,12258.1253792,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,216392
2001,Lebanon,2005,3986865.0,5339.42388043,5740.0,10820.0,6599.67344733,12258.1253792,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,199414
2002,Lebanon,2004,3863271.0,5424.21794396,5600.0,10210.0,6631.60210145,12317.4291384,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,222827
2003,Lebanon,2004,3863271.0,5424.21794396,5600.0,10210.0,6631.60210145,12317.4291384,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F16,235699
2004,Lebanon,2003,3701464.0,5425.6690703,4460.0,8320.0,6439.87275752,11961.3141949,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F14,231682
2005,Lebanon,2003,3701464.0,5425.6690703,4460.0,8320.0,6439.87275752,11961.3141949,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,232468
2006,Lebanon,2002,3522842.0,5436.5875069,4990.0,9570.0,6554.21423425,12173.6901813,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F14,236217
2007,Lebanon,2002,3522842.0,5436.5875069,4990.0,9570.0,6554.21423425,12173.6901813,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,293563
2008,Lebanon,2001,3359875.0,5253.09758362,5300.0,9970.0,6647.8295441,12347.5697246,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F14,217928
2009,Lebanon,2001,3359875.0,5253.09758362,5300.0,9970.0,6647.8295441,12347.5697246,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,268427
2010,Lebanon,2000,3235380.0,5334.88024357,5470.0,9960.0,6641.07699755,12335.0276553,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F14,209508
2011,Lebanon,2000,3235380.0,5334.88024357,5470.0,9960.0,6641.07699755,12335.0276553,Middle East & North Africa (excluding high income),Beirut,LBN,Upper middle income,LB,33.8872,IBRD,35.5134,Middle East & North Africa,F15,261861
2012,Lesotho,2012,2057331.0,1158.80422206,1460.0,2910.0,1161.55405887,2383.52704047,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F18,20121
2013,Lesotho,2011,2032950.0,1241.20570623,1370.0,2840.0,1119.57704243,2297.3895482,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F18,18807
2014,Lesotho,2010,2010586.0,1087.98277034,1160.0,2590.0,1087.98277034,2232.55760925,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F18,23130
2015,Lesotho,2009,1990413.0,859.828065884,1090.0,2490.0,1018.62814968,2090.24084622,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,16855
2016,Lesotho,2008,1972194.0,826.831540196,1070.0,2440.0,994.638865717,2041.01446148,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,11663
2017,Lesotho,2008,1972194.0,826.831540196,1070.0,2440.0,994.638865717,2041.01446148,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,15621
2018,Lesotho,2007,1955656.0,816.849585698,1020.0,2320.0,948.658915471,1946.66288662,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,10179
2019,Lesotho,2007,1955656.0,816.849585698,1020.0,2320.0,948.658915471,1946.66288662,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,14573
2020,Lesotho,2006,1940345.0,736.391194357,980.0,2250.0,912.931367053,1873.34940018,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,10036
2021,Lesotho,2006,1940345.0,736.391194357,980.0,2250.0,912.931367053,1873.34940018,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,11822
2022,Lesotho,2005,1925844.0,710.5209821,910.0,2200.0,881.821485682,1809.51143853,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,10142
2023,Lesotho,2005,1925844.0,710.5209821,910.0,2200.0,881.821485682,1809.51143853,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,9680
2024,Lesotho,2004,1912042.0,645.495959217,750.0,2230.0,864.798404611,1774.57981073,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,9407
2025,Lesotho,2004,1912042.0,645.495959217,750.0,2230.0,864.798404611,1774.57981073,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F16,12292
2026,Lesotho,2003,1898778.0,510.416297903,640.0,2220.0,851.328924943,1746.94022843,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F14,10291
2027,Lesotho,2003,1898778.0,510.416297903,640.0,2220.0,851.328924943,1746.94022843,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,9955
2028,Lesotho,2002,1885488.0,348.319866858,580.0,2120.0,818.913100849,1680.42245194,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F14,9824
2029,Lesotho,2002,1885488.0,348.319866858,580.0,2120.0,818.913100849,1680.42245194,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,13702
2030,Lesotho,2001,1871489.0,377.45358871,640.0,2080.0,820.669636463,1684.02689041,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F14,9506
2031,Lesotho,2001,1871489.0,377.45358871,640.0,2080.0,820.669636463,1684.02689041,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,12123
2032,Lesotho,2000,1856225.0,415.500118698,580.0,1700.0,793.844807528,1628.98192317,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F14,8939
2033,Lesotho,2000,1856225.0,415.500118698,580.0,1700.0,793.844807528,1628.98192317,Sub-Saharan Africa (excluding high income),Maseru,LSO,Lower middle income,LS,-29.5208,IDA,27.7167,Sub-Saharan Africa ,F15,12651
2034,Liberia,2012,4190155.0,414.185155442,340.0,670.0,360.491792621,770.322618106,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F18,10368
2035,Liberia,2011,4079574.0,378.814062449,320.0,670.0,342.853993636,732.633006942,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F18,7873
2036,Liberia,2010,3957990.0,326.604438111,250.0,590.0,326.604438111,697.909885886,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F18,7889
2037,Liberia,2009,3821498.0,302.276070797,220.0,580.0,318.821778707,681.27938641,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F16,5126
2038,Liberia,2008,3672782.0,231.443222059,180.0,530.0,315.034187439,673.185811794,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F15,3897
2039,Liberia,2008,3672782.0,231.443222059,180.0,530.0,315.034187439,673.185811794,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F16,4564
2040,Liberia,2007,3522337.0,209.811610871,160.0,490.0,306.578830177,655.117847209,Sub-Saharan Africa (excluding high income),Monrovia,LBR,Low income,LR,6.30039,IDA,-10.7957,Sub-Saharan Africa ,F15,3103
